"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Bechererite","Zn^2+^_7_Cu^2+^(OH)_13_[SiO(OH)_3_S^6+^O_4_]","Zn_7_Cu(OH)_13_[SiO(OH)_3_(SO_4_)]","Zn Cu O H Si S","IMA1994-005","","1072","USA","1994","Approved"," "," ","Giester G, Rieck B (1996) Bechererite, (Zn,Cu)<sub>6</sub>Zn<sub>2</sub>(OH)<sub>13</sub>[(S,Si)(O,OH)<sub>4</sub>]<sub>2</sub>, a novel mineral species from the Tonopah-Belmont mine, Arizona, American Mineralogist 81, 244-248

Chemical formula revised:
Hoffman C, Armbuster T, Giester G (1997) Acentric structure (P3) of bechererite, Zn<sub>7</sub>Cu(OH)<sub>13</sub>[SiO(OH)<sub>3</sub>SO<sub>4</sub>], American Mineralogist 82, 1014-1018","hexagonal","1703","Zn^2+ Cu^2+ O H Si S^6+","Bec"
"Běhounekite","U^4+^(S^6+^O_4_)_2_·4H_2_O","U(SO_4_)_2_(H_2_O)_4_","U S O H","IMA2010-046","","5875","Czech Republic","2010","Approved"," "," ","Plášil J, Fejfarová K, Novák M, Dušek M, Škoda R, Hloušek J, Čejka J, Majzlan J, Sejkora J, Machovič V, Talla D (2011) Běhounekite, U(SO<sub>4</sub>)<sub>2</sub>(H<sub>2</sub>O)<sub>4</sub>, From Jáchymov (St Joachimsthal), Czech Republic: the first natural U<sup>4+</sup> sulphate, Mineralogical Magazine 75, 2739-2753","orthorhombic","0","U^4+ S^6+ O H","Bhn"
"Belakovskiite","Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_(S^6+^O_3_OH)·3H_2_O","Na_7_(UO_2_)(SO_4_)_4_(SO_3_OH)(H_2_O)_3_","Na U O S H","IMA2013-075","","6234","USA","2013","Approved","Not in a structural group"," ","Kampf A R, Plášil J, Kasatkin A V, Marty J (2014) Belakovskiite, Na_7_(UO_2_)(SO_4_)_4_(SO_3_OH)(H_2_O)_3_, a new uranyl sulfate mineral from the Blue Lizard mine, San Juan County, Utah, USA. Mineralogical Magazine 78, 639-649","triclinic","0","Na U^6+ O S^6+ H","Bkk"
"Belloite","Cu^2+^(OH)Cl","Cu(OH)Cl","Cu O H Cl","IMA1998-054","","1083","Chile","1998","Approved"," "," ","Schlüter J, Klaska K-H, Gebhard G (2000) Belloite, Cu(OH)Cl, a new mineral from Sierra Gorda, Antofagasta, Chile, Neues Jahrbuch für Mineralogie, Monatshefte 2000, 67-73","monoclinic","383","Cu^2+ O H Cl","Bll"
"Bernalite","Fe^3+^(OH)_3_","Fe(OH)_3_","Fe O H","IMA1991-032","","1102","Australia","1991","Approved","Perovskite"," ","Birch W D, Pring A, Reller A, Schmalle H (1992) Bernalite: A new ferric hydroxide with perovskite structure, Naturwissenschaften 79, 509-511","orthorhombic|tetragonal","1861","Fe^3+ O H","Bnl"
"Beusite","Mn^2+^Mn^2+^_2_(PO_4_)_2_","Mn^2+^Mn^2+^_2_(PO_4_)_2_","Mn P O","IMA1968-012","","1119","Argentina","1968","Approved","Graftonite"," ","Hurlbut C S, Aristarain L F (1968) Beusite, a new mineral from Argentina, and the graftonite-beusite series, American Mineralogist 53, 1799-1814

Chemical formula changed from Mn^2+^Fe^2+^_2_(PO_4_)_2_:
Hålenius U, Hatert F, Pasero M, Mills S J (2017) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 36. New minerals and nomenclature modifications approved in 2017. European Journal of Mineralogy 29, 339-344","monoclinic","2772","Mn^2+ P O","Beu"
"Bianchite","Zn^2+^S^6+^O_4_·6H_2_O","Zn(SO_4_)·6H_2_O","Zn S O H","","R070020","1122","Italy","1930","Grandfathered|Approved","Hexahydrite","hexahydrite","Andeatta C (1930) Bianchite, nuovo minerale, Atti della Accademia nazionale dei Lincei Serie VI 41, 760-769","monoclinic","1180","Zn^2+ S^6+ O H","Bnc"
"Bicapite","[KNa_2_Mg_2_(H_2_O)_25_][H_2_PV^5+^_12_O_40_(V^5+^O)_2_]","[KNa_2_Mg_2_(H_2_O)_25_][H_2_PV^5+^_12_O_40_(V^5+^O)_2_]","K Na Mg H O P V","IMA2018-048","","6785","USA","2018","Approved"," "," ","Kampf A R, Hughes J M, Nash B P, Marty J (2019) Bicapite, KNa_2_Mg_2_(H_2_PV^5+^_14_O_42_)·25H_2_O, a new polyoxometalate mineral with a bicapped Keggin anion from the Pickett Corral mine, Montrose County, Colorado, U.S.A. American Mineralogist 104, 1851-1856","tetragonal","","K Na Mg H O P V^5+","Bic"
"Biehlite","Sb^3+^_2_Mo^6+^O_6_","Sb^3+^_2_MoO_6_","Sb Mo O","IMA1999-019","","4974","Namibia","1999","Approved"," "," ","Schlüter J, Klaska K-H, Adiwidjaja G, Friese K, Gebhard G (2000) Biehlite, (Sb,As)<sub>2</sub>MoO<sub>6</sub>, a new mineral from Tsumeb, Namibia, Neues Jahrbuch für Mineralogie, Monatshefte 2000, 234-240","monoclinic","541","Sb^3+ Mo^6+ O","Bhl"
"Bílinite","Fe^2+^Fe^3+^_2_(S^6+^O_4_)_4_·22H_2_O","Fe^2+^Fe^3+^_2_(SO_4_)_4_·22H_2_O","Fe S O H","","","1130","Czech Republic","1913","Grandfathered|Approved","Halotrichite","halotrichite","Šebor J (1913) Bílinit, nový český minerál. Sborník Klubu Přírodovědeckého v Praze 2, 1-2","monoclinic","411","Fe^2+ Fe^3+ S^6+ O H","Bli"
"Biringuccite","Na_2_B_5_O_8_(OH)·H_2_O","Na_2_B_5_O_8_(OH)·H_2_O","Na B O H","","","1135","Italy","1961","Approved"," "," ","Originally named hoeferite:
Cipriani C, Vannuccini P (1961) Hoeferite e nasinite: due nuovi borati fra i prodotti di Larderello. Parte I, Atti della Accademia Nazionale dei Lincei. Rendiconti della Classe di Scienze Fisiche, Matematiche e Naturali 30, 74-83

Name changed from hoeferite to biringuccite:
Cipriani C (1961) A proposito del nome del borato naturale 2Na<sub>2</sub>O·5B<sub>2</sub>O<sub>3</sub>·4H<sub>2</sub>O di Lardarello, Atti della Accademia Nazionale dei Lincei. Rendiconti della Classe di Scienze Fisiche, Matematiche e Naturali 31, 141-142

Chemical formula revised:
Corazza E, Menchetti S, Sabelli C (1974) The crystal structure of biringuccite, Na<sub>4</sub>[B<sub>10</sub>O<sub>16</sub>(OH)<sub>2</sub>]·2H<sub>2</sub>O, American Mineralogist 59, 1005-1015","monoclinic","0","Na B O H","Bgc"
"Birunite","Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_S^6+^O_4_·15H_2_O","Ca_18_(SiO_3_)_8.5_(CO_3_)_8.5_(SO_4_)·15H_2_O","Ca Si O C S H","","","5384","Uzbekistan","1957","Questionable mineral species|Approved","Ettringite"," ","Badalov S T, Golovanov I V (1957) Birunite - a new mineral of the thaumasite group, Doklady Akademii Nauk Uzbekistan SSR 12, 17-21","","2","Ca Si O C S^6+ H","Brn"
"Bismuth","Bi","Bi","Bi","","R050650 R070375","1140","Germany","1530","Grandfathered|Approved","Arsenic","arsenic","Agricola G (1530) Bisemutum, in Bermannvs Sive De Re Metallica, Froben (Basileae) 75-76","hexagonal|trigonal","4000","Bi","Bi"
"Bismuthinite","Bi^3+^_2_S^2-^_3_","Bi_2_S_3_","Bi S","","R061077 R070533 R070617","1141","?","1832","Grandfathered|Approved","Stibnite","stibnite","Beudant F S (1832) Sulfures de bismuth. Bismuthine, in Traité Élémentaire de Minéralogie, 2nd Edition, (Paris) 418-421","orthorhombic","4000","Bi^3+ S^2-","Bin"
"Blixite","Pb^2+^_8_O_5_(OH)_2_Cl_4_","Pb_8_O_5_(OH)_2_Cl_4_","Pb O H Cl","","R070364","1156","Sweden","1958","Approved"," "," ","Gabrielson O, Parwel A, Wickman F E (1958) Blixite, a new lead-oxyhalide mineral from Långban, Arkiv för Mineralogi och Geologi 2, 411-415

Chemical formula revised from Pb<sub>2</sub>ClO<sub>2</sub>(OH):
Krivovichev S V, Burns P C (2006) The crystal structure of Pb<sub>8</sub>O<sub>5</sub>(OH)<sub>2</sub>Cl<sub>4</sub>, a synthetic analogue of blixite?, The Canadian Mineralogist 44, 515-522","orthorhombic|monoclinic","1890","Pb^2+ O H Cl","Blx"
"Blödite","Na_2_Mg(S^6+^O_4_)_2_·4H_2_O","Na_2_Mg(SO_4_)_2_·4H_2_O","Na Mg S O H","","R050317 R050341","4887","Austria","1821","Approved","Blödite","Blödite","John J F (1821) Chemische Zerlegung eines neuen fossilen Salzes, des Blödits, in Chemische Untersuchungen mineralischer, vegetabilischer und animalischer Substanzen, Maurerschen Buchhandlung (Berlin) 240-247","monoclinic","2742","Na Mg S^6+ O H","Blö"
"Bluelizardite","Na_7_(U^6+^O_2_)(S^6+^O_4_)_4_Cl·2H_2_O","Na_7_(UO_2_)(SO_4_)_4_Cl(H_2_O)_2_","Na U O S Cl H","IMA2013-062","","6227","USA","2013","Approved","Not in a structural group"," ","Plášil J, Kampf A R, Kasatkin A V, Marty J (2014) Bluelizardite, Na_7_(UO_2_)(SO_4_)_4_Cl(H_2_O)_2_, a new uranyl sulfate mineral from the Blue Lizard mine, San Juan County, Utah, USA. Journal of Geosciences 59, 145-158","monoclinic","0","Na U^6+ O S^6+ Cl H","Blz"
"Bluestreakite","K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O","K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O","K Mg V O H","IMA2014-047","","6343","USA","2014","Approved","Not in a structural group"," ","Kampf A R, Hughes J M, Marty J, Nash B P, Chen Y S, Steele I M (2014) Bluestreakite, K_4_Mg_2_(V^4+^_2_V^5+^_8_O_28_)·14H_2_O, a new mixed-valence decavanadate mineral from the Blue Streak mine, Montrose County, Colorado: crystal structure and descriptive mineralogy. The Canadian Mineralogist 52, 1007-1018","monoclinic","0","K Mg V^4+ V^5+ O H","Blu"
"Bobcookite","NaAl(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O","NaAl(UO_2_)_2_(SO_4_)_4_·18H_2_O","Na Al U O S H","IMA2014-030","","6320","USA","2014","Approved","Not in a structural group"," ","Kampf A R, Plášil J, Kasatkin A V, Marty J (2015) Bobcookite, NaAl(UO_2_)_2_(SO_4_)_4_·18H_2_O and wetherillite, Na_2_Mg(UO_2_)_2_(SO_4_)_4_·18H_2_O, two new uranyl sulfate minerals from the Blue Lizard mine, San Juan County, Utah, USA. Mineralogical Magazine 79, 695-714","triclinic","0","Na Al U^6+ O S^6+ H","Bbc"
"Boleite","KAg^1+^_9_Pb^2+^_26_Cu^2+^_24_Cl_62_(OH)_48_","KAg_9_Pb_26_Cu_24_Cl_62_(OH)_48_","K Ag Pb Cu Cl O H","","R050022 R130099","1171","Mexico","1891","Approved|Renamed"," "," ","Mallard F E, Cumenge E (1891) Sur une nouvelle espèce minérale, la boléite, Bulletin de la Société Française de Minéralogie 14, 283-293

Chemical formula revised:
Cooper M A, Hawthorne F C (2000) Boleite: resolution of the formula, KPb<sub>26</sub>Ag<sub>9</sub>Cu<sub>24</sub>Cl<sub>62</sub>(OH)<sub>48</sub>, The Canadian Mineralogist 38, 801-808","cubic","1703","K Ag^1+ Pb^2+ Cu^2+ Cl O H","Bol"
"Bonazziite","As_4_S_4_","As_4_S_4_","As S","IMA2013-141","R061028","6295","Kyrgyzstan","2013","Approved"," "," ","Bindi L, Pratesi G, Muniz-Miranda M, Zoppi M, Chelazzi L, Lepore G O, Menchetti S (2015) From ancient pigments to modern optoelectronic applications of arsenic sulfides: bonazziite, the natural analogue of ß-As_4_S_4_ from Khaidarkan deposit, Kyrgyzstan. Mineralogical Magazine 79, 121-131","monoclinic","273.4","As S","Bzz"
"Boothite","Cu^2+^S^6+^O_4_·7H_2_O","Cu(SO_4_)·7H_2_O","Cu S O H","","","1176","USA","1903","Grandfathered|Approved","Melanterite","melanterite","Schaller W T (1903) Minerals from Leona Heights, Alameda Co., California, University of California Publications. Bulletin of the Department of Geology 3, 191-217","monoclinic","502","Cu^2+ S^6+ O H","Boo"
"Bornite","Cu^1+^_5_Fe^3+^S^2-^_4_","Cu_5_FeS_4_","Cu Fe S","IMA1962 s.p.","R050322 R070636","1183","?","1845","Approved"," "," ","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese. V. Kupperkies. Bornit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","cubic|orthorhombic, hexagonal","4000","Cu^1+ Fe^3+ S^2-","Bn"
"Botallackite","Cu^2+^_2_Cl(OH)_3_","Cu_2_Cl(OH)_3_","Cu Cl O H","","R070066 R080012","1189","United Kingdom","1865","Grandfathered|Approved","Atacamite"," ","Church A H (1865) Notes on a Cornish mineral of the atacamite group, Journal of the Chemical Society 18, 212-214","monoclinic","1600","Cu^2+ Cl O H","Blk"
"Bottinoite","Ni^2+^Sb^5+^_2_(OH)_12_·6H_2_O","NiSb^5+^_2_(OH)_12_·6H_2_O","Ni Sb O H","IMA1991-029","R060263","1191","Italy","1991","Approved"," "," ","Bonazzi P, Menchetti S, Caneschi A, Magnanelli S (1992) Bottinoite, Ni(H<sub>2</sub>O)<sub>6</sub>[Sb(OH)<sub>6</sub>]<sub>2</sub> , a new mineral from the Bottino mine, Alpi Apuane, Italy, American Mineralogist 77, 1301-1304","hexagonal","405","Ni^2+ Sb^5+ O H","Bot"
"Boussingaultite","(N^3-^H_4_)_2_Mg(S^6+^O_4_)_2_·6H_2_O","(NH_4_)_2_Mg(SO_4_)_2_·6H_2_O","N H Mg S O","","R061027 R070597","1194","Italy","1864","Grandfathered|Approved","Picromerite","picromerite","Bechi E (1864) Mémoire sur les soffioni boracifères de Travale, en Toscane, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 58, 583-584","monoclinic","1000","N^3- H Mg S^6+ O","Bsg"
"Boyleite","Zn^2+^S^6+^O_4_·4H_2_O","Zn(SO_4_)·4H_2_O","Zn S O H","IMA1977-026","","1196","Germany","1977","Approved","Starkeyite","ilesite","Walenta K (1978) Boyleit, ein neues Sulfatmineral von Kropbach im südlichen Schwarzwald, Chemie der Erde 37, 73-79","monoclinic","1100","Zn^2+ S^6+ O H","Boy"
"Brassite","Mg(As^5+^O_3_OH)·4H_2_O","Mg(AsO_3_OH)·4H_2_O","Mg As O H","IMA1973-047","R060042","1208","Czech Republic","1973","Approved"," "," ","Fontan F, Orliac M, Permingeat F, Pierrot R, Stahl R (1973) La brassite, MgHAsO<sub>4</sub>·4H<sub>2</sub>O, une nouvelle espèce minérale, Bulletin de la Société Française de Minéralogie et de Cristallographie 96, 365-370","orthorhombic","2222.9","Mg As^5+ O H","Bsi"
"Bredigite","Ca_7_Mg(SiO_4_)_4_","Ca_7_Mg(SiO_4_)_4_","Ca Mg Si O","","","1211","United Kingdom","1948","Grandfathered|Approved"," "," ","Tilley C E, Vincent H C G (1948) The occurrence of an orthorhombic high-temperature form of Ca<sub>2</sub>SiO<sub>4</sub> (bredigite) in the Scawt Hill contact-zone and as a constituent of slags, Mineralogical Magazine 28, 255-271

Chemical formula changed from Ca_2_SiO_4_ to (Ca,Ba)Ca_13_Mg_2_(SiO_4_)_8_:
Moore P B, Araki T (1976) The crystal structure of bredigite and the genealogy of some alkaline earth orthosilicates, American Mineralogist 61, 74-87

Chemical formula changed from (Ca,Ba)Ca_13_Mg_2_(SiO_4_)_8_ to Ca_7_Mg(SiO_4_)_4_:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 615-620","orthorhombic","354","Ca Mg Si O","Bdi"
"Breithauptite","NiSb","NiSb","Ni Sb","","R060928","1212","Germany","1845","Grandfathered|Approved","Nickeline","nickeline","Originally named antimonnickel:
Stromeyer F, Hausmann J F L (1833) Unter der Aufsicht der Gesellschaft der Wissenschaften. Göttingische Gelehrte Anzeigen 201, 2001-2008

Renamed breithauptite:
Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese. I. Nickelkies. Breithauptit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","hexagonal","4000","Ni Sb","Bhp"
"Brendelite","(Bi^3+^,Pb^2+^)_2_(Fe^3+^,Fe^2+^)O_2_(OH)PO_4_","(Bi,Pb)_2_(Fe^3+^,Fe^2+^)O_2_(OH)(PO_4_)","Bi Pb Fe O H P","IMA1997-001","R130059","1213","Germany","1997","Approved"," "," ","Krause W, Bernhardt H J, McCammon C, Effenberger H (1998) Brendelite, (Bi,Pb)<sub>2</sub>Fe<sup>3+,2+</sup>O<sub>2</sub>(OH)(PO<sub>4</sub>), a new mineral from Schneeberg, Germany: description and crystal structure, Mineralogy and Petrology 63, 263-277","monoclinic","200","Bi^3+ Pb^2+ Fe^3+ Fe^2+ O H P","Bde"
"Brianyoungite","Zn^2+^_3_CO_3_(OH)_4_","Zn_3_(CO_3_)(OH)_4_","Zn C O H","IMA1991-053","R060431","1220","United Kingdom","1991","Approved"," "," ","Livingstone A, Champness P E (1993) Brianyoungite, a new mineral related to hydrozincite, from the north of England orefield, Mineralogical Magazine 57, 665-670","monoclinic","1861","Zn^2+ C O H","Byo"
"Brochantite","Cu^2+^_4_S^6+^O_4_(OH)_6_","Cu_4_(SO_4_)(OH)_6_","Cu S O H","","R060117 R060133 R100199","1228","Russia","1824","Approved","Brochantite"," ","Levy A (1824) On a new mineral substance, The Annals of Philosophy 8, 241-245","monoclinic","4000","Cu^2+ S^6+ O H","Bct"
"Brownmillerite","Ca_2_Fe^3+^AlO_5_","Ca_2_Fe^3+^AlO_5_","Ca Fe Al O","IMA1963-017","R130105","1234","Germany","1963","Approved","Perovskite, Brownmillerite"," ","Name was previously used by the cement industry for the synthetic compound:
Hentschel G (1964) Mayenit, 12CaO·7Al<sub>2</sub>O<sub>3</sub>, und brownmillerit, 2CaO·(Al,Fe)<sub>2</sub>O<sub>3</sub>, zwei neue minerale in den kalksteinschlüssen der lava des Ettringer Bellerberges, Neues Jahrbuch für Mineralogie, Monatshefte 1964, 22-29

Chemical formula revised:
Redhammer G J, Tippelt G, Roth G, Amthauer G (2004) Structural variations in the brownmillerite series Ca_2_(Fe_2-x_Al_x_)O_5_: Single-crystal X-ray diffraction at 25°C and high-temperature X-ray powder diffraction (25°C< T <1000°C), American Mineralogist 89, 405-420","orthorhombic","354","Ca Fe^3+ Al O","Bmlr"
"Bukovskýite","Fe^3+^_2_(As^5+^O_4_)(S^6+^O_4_)(OH)·7H_2_O","Fe^3+^_2_(AsO_4_)(SO_4_)(OH)·7H_2_O","Fe As O S H","IMA1967-022","R050630","1245","Czech Republic","1967","Approved"," "," ","Novák F, Povondra P, Vtelenskýite J (1967) Bukovsýkite, Fe<sup>+3</sup><sub>2</sub>(AsO<sub>4</sub>)(SO<sub>4</sub>)(OH)·7H<sub>2</sub>O, from Kank, near Kutná Hora - a new mineral, Acta Universitatis Carolinae - Geologica 4, 297-325","unknown|triclinic","2157","Fe^3+ As^5+ O S^6+ H","Buk"
"Bulachite","Al_6_(As^5+^O_4_)_3_(OH)_9_(H_2_O)_4_·2H_2_O","Al_6_(AsO_4_)_3_(OH)_9_(H_2_O)_4_·2H_2_O","Al As O H","IMA1982-081","R070243","1246","Germany","1982","Approved","Bulachite"," ","Walenta K (1983) Bulachit, ein neues Aluminiumarsenatmineral von Neubulach im nördlichen Schwarzwald. Aufschluss 34, 445-451

Chemical formula changed from Al_2_(AsO_4_)(OH)_3_·3H_2_O:
Grey I E, Yoruk E, Kodjikian S, Klein H, Bougerol C, Brand H E A, Bordet P, Mumme W G, Favreau G, Mills S J (2020) Bulachite, [Al_6_(AsO_4_)_3_(OH)_9_(H_2_O)_4_]⋅2H_2_O from Cap Garonne, France: Crystal structure and formation from a higher hydrate. Mineralogical Magazine 84, 608-615

","orthorhombic","359","Al As^5+ O H","Buh"
"Bunsenite","Ni^2+^O","NiO","Ni O","","R080121","1248","Germany","1868","Grandfathered|Approved","Rocksalt","periclase","Dana J D, Brush G J (1868) Bunsenite, in A System of Mineralogy, Fifth Edition, John Wiley and Sons (New York) 134-135","cubic","3640","Ni^2+ O","Bse"
"Burroite","Ca_2_(N^3-^H_4_)_2_(V^5+^_10_O_28_)·15H_2_O","Ca_2_(NH_4_)_2_(V_10_O_28_)·15H_2_O","Ca N H V O","IMA2016-079","","6605","USA","2016","Approved"," "," ","Kampf A R, Nash B P, Hughes J M, Marty J (2017) Burroite, Ca_2_(NH_4_)_2_(V_10_O_28_)·15H_2_O, a new decavanadate mineral from the Burro mine, San Miguel County, Colorado. The Canadian Mineralogist 55, 473-481

","triclinic","","Ca N^3- H V^5+ O","Burr"
"Bustamite","Mn^2+^_2_Ca_2_Mn^2+^Ca(Si_3_O_9_)_2_","Mn_2_Ca_2_MnCa(Si_3_O_9_)_2_","Mn Ca Si O","","R040014","1260","USA","1826","Grandfathered|Approved","Wollastonite","wollastonite","Brongniart A (1826) Sur la bustamite, bisilicate de manganèse et de chaux du Mexique, Anneles des Sciences Naturelles 8, 411-418.

Original material shown to be a mixture; name applied to current mineral:
Larsen E S, Shannon E V (1922) Bustamite from Franklin Furnace, New Jersey. American Mineralogist 7, 95-100.","triclinic","2860","Mn^2+ Ca Si O","Bst"
"Butlerite","Fe^3+^S^6+^O_4_(OH)·2H_2_O","Fe^3+^(SO_4_)(OH)·2H_2_O","Fe S O H","","R110160","1261","USA","1928","Grandfathered|Approved","Not in a structural group"," ","Lausen C (1928) Hydrous sulphates formed under fumerolic conditions at the United Verde Mine, American Mineralogist 13, 203-229","monoclinic","2500","Fe^3+ S^6+ O H","Btl"
"Buttgenbachite","Cu^2+^_36_(N^5+^O_3_)_2_Cl_6_(OH)_64_·nH_2_O","Cu_36_(NO_3_)_2_Cl_8_(OH)_62_·nH_2_O","Cu N O Cl H","","R090013","1263","Democratic Republic of the Congo","1925","Grandfathered|Approved","Connellite"," ","Schoep A (1925) Sur la buttgenbachite, nouveau minéral, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 181, 421-423","hexagonal","1575","Cu^2+ N^5+ O Cl H","Bba"
"Cacoxenite","Fe^3+^_24_AlO_6_(PO_4_)_17_(OH)_12_·75H_2_O","Fe^3+^_24_AlO_6_(PO_4_)_17_(OH)_12_·75H_2_O","Fe Al O P H","","R070141","1269","Czech Republic","1826","Grandfathered|Approved"," "," ","Steinmann J (1826) Kákoxèn, Archiv für die Gesammte Naturlehre 8, 446-446","hexagonal","2500","Fe^3+ Al O P H","Cac"
"Cadmoindite","Cd^2+^In^3+^_2_S^2-^_4_","CdIn_2_S_4_","Cd In S","IMA2003-042","R060748","5182","Russia","2003","Approved","Spinel","linnaeite","Chaplygin I V, Mozgova N N, Bryzgalov I A, Mokhov A V (2004) Cadmoindite, CdIn<sub>2</sub>S<sub>4</sub>, a new mineral from Kudriavy volcano, Iturup isle, Kurily islands, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 133(4), 21-27","cubic","0.04","Cd^2+ In^3+ S^2-","Cad"
"Calciocopiapite","CaFe^3+^_4_(S^6+^O_4_)_6_(OH)_2_·20H_2_O","CaFe^3+^_4_(SO_4_)_6_(OH)_2_·20H_2_O","Ca Fe S O H","","","1284","Azerbaijan","1960","Approved","Copiapite","copiapite","Kashkai M A, Alijev R M (1960) The new mineral - calciocopiapite (tuciit) of the capiapite group and the characteristics of this group in general, Trudy Azerbaĭdzhanskogo Geograficheskogo Obshchestva 1960, 49-76","triclinic","146","Ca Fe^3+ S^6+ O H","Ccpi"
"Calciodelrioite","Ca(V^5+^O_3_)_2_·4H_2_O","Ca(VO_3_)_2_·4H_2_O","Ca V O H","IMA2012-031","","6088","USA","2012","Approved","Delrioite"," ","Kampf A R, Marty J, Nash B P, Plášil J, Kasatkin A V, Škoda R (2012) Calciodelrioite, Ca(VO<sub>3</sub>)<sub>2</sub>(H<sub>2</sub>O)<sub>4</sub>, the Ca analogue of delrioite, Sr(VO<sub>3</sub>)<sub>2</sub>(H<sub>2</sub>O)<sub>4</sub>, Mineralogical Magazine 76, 2803-2817","monoclinic","0","Ca V^5+ O H","Cdlr"
