"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Almarudite","K([box],Na)_2_Mn^2+^_2_(Be_3_Si_12_)O_30_","K([box],Na)_2_(Mn,Fe,Mg)_2_[(Be,Al)_3_Si_12_]O_30_","K Na Mn Fe Mg Be Al Si O","IMA2002-048","","4940","Germany","2002","Approved","Milarite","milarite","Mihajlovic T, Lengauer C L, Ntaflos T, Lolitsch U, Tillmanns E (2004) Two new minerals, rondorfite, Ca<sub>8</sub>Mg[SiO<sub>4</sub>]<sub>4</sub>Cl<sub>2</sub>, and almarudite, K([box],Na)<sub>2</sub>(Mn,Fe,Mg)<sub>2</sub>(Be,Al)<sub>3</sub>[Si<sub>12</sub>O<sub>30</sub>], and a study of iron-rich wadalite, Ca<sub>12</sub>[(Al<sub>8</sub>Si<sub>4</sub>Fe<sub>2</sub>)O<sub>32</sub>]C<sub>16</sub>, from the Bellerberg (Bellberg) volcano, Eifel, Germany, Neues Jahrbuch für Mineralogie, Abhandlungen 179, 265-294","hexagonal","0.4","K Na Mn^2+ Be Si O","Alr"
"Almeidaite","Pb^2+^Zn^2+^_2_(Mn^2+^,Y^3+^)(Ti^4+^,Fe^3+^)_18_O_36_(OH,O)_2_","PbZn_2_(Mn,Y)(Ti,Fe^3+^)_18_O_36_(OH,O)_2_","Pb Zn Mn Y Ti Fe O H","IMA2013-020","","6157","Brazil","2013","Approved","Crichtonite"," ","Menezes L A D, Chukanov N V, Rastsvetaeva R K, Aksenov S M, Pekov I V, Chaves M L S C, Richards R P, Atencio D, Brandão P R G, Scholz R, Krambrock K, Moreira R L, Guimarães F S, Romano A W, Persiano A C, de Oliveira L C A, Ardisson J D (2015) Almeidaite, Pb(Mn,Y)Zn_2_(Ti,Fe^3+^)_18_O_36_(O,OH)_2_, a new crichtonite-group mineral, from Novo Horizonte, Bahia, Brazil. Mineralogical Magazine 79, 269-283","hexagonal","1192","Pb^2+ Zn^2+ Mn^2+ Y^3+ Ti^4+ Fe^3+ O H","Amd"
"Alpeite","Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_","Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(VO_4_)(OH)_6_","Ca Mn Al Mg Si O V H","IMA2016-072","","6600","Italy","2016","Approved","Ardennite"," ","Kampf A R, Carbone C, Belmonte D, Nash B P, Chiappino L, Castellaro F (2017) Alpeite, Ca_4_Mn^3+^_2_Al_2_(Mn^3+^Mg)(SiO_4_)_2_(Si_3_O_10_)(V^5+^O_4_)(OH)_6_ a new ardennite-group mineral from Italy. European Journal of Mineralogy 29, 907-914","orthorhombic","100","Ca Mn^3+ Al Mg Si O V^5+ H","Apt"
"Alstonite","BaCa(CO_3_)_2_","BaCa(CO_3_)_2_","Ba Ca C O","","R050483 R090049","842","United Kingdom","1841","Grandfathered|Approved","Alstonite"," ","Breithaupt A (1841) Holoëdrites syntheticus oder alstonit, Vollständiges Handbuch der Mineralogie 2, 255-256","orthorhombic|triclinic, hexagonal","2070","Ba Ca C O","Asn"
"Altaite","Pb^2+^Te^2-^","PbTe","Pb Te","","R060939","843","Kazakhstan","1845","Grandfathered|Approved","Rocksalt","galena","Haidinger W (1845) Zweite Klasse: Geogenide. XII. Ordung. Metalle. II. Tellur. Altait, in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 556-559","cubic","4000","Pb^2+ Te^2-","Alt"
"Althausite","Mg_4_(PO_4_)_2_(OH,O)(F,[box])","Mg_4_(PO_4_)_2_(OH,O)(F,[box])","Mg P O H F","IMA1974-050","R070113","844","Norway","1974","Approved","Not in a structural group"," ","Raade G, Tysseland M (1975) Althausite, a new mineral from Modum, Norway, Lithos 8, 215-219

Chemical formula revised:
Rømming C, Raade G (1980) The crystal structure of althausite, Mg<sub>4</sub>(PO<sub>4</sub>)<sub>2</sub>(OH,O)(F,[box]), American Mineralogist 65, 488-498","orthorhombic","582","Mg P O H F","Ahs"
"Aluminite","Al_2_S^6+^O_4_(OH)_4_·7H_2_O","Al_2_(SO_4_)(OH)_4_·7H_2_O","Al S O H","","R060691","847","Germany","1805","Grandfathered|Approved","Aluminite"," ","Haberle C C (1805) IV. Flóz- Trapp- Gebirgsarten, in Beitráge zu einer allgemeinen Einleitung in das Studium der Mineralogie, Berlage des Landes - Industrie - Comptoirs (Weimar) 262, 335","monoclinic","3110","Al S^6+ O H","A"
"Aluminium","Al","Al","Al","IMA1980-085a","R070230","4921","Russia","1978","Approved","Copper","lead","Oleinikov B V, Okrugin A V, Leskova N V (1978) Petrological significance of the occurence of native aluminum in basic rocks, Doklady Akademii Nauk SSSR 243, 191-194","cubic","419","Al","Al"
"Aluminoceladonite","KMgAlSi_4_O_10_(OH)_2_","K(Mg,Fe^2+^)Al(Si_4_O_10_)(OH)_2_","K Mg Fe Al Si O H","","","850","Austria / Poland","1883","Approved","Mica","mica-true micas","Originally named leucophyllite:
Starkl G (1883) Ueber neue Mineralvorkommnisse in Oesterreich, Jahrbuch der Kaiserlich-Königlichen Geologischen Reichsanstalt 33, 635-658

Renamed to avoid confusion with the name of a rock:
Rieder M, Cavazzini G, D’Yakonov Y S, Frank-Kamenetskii V A, Gottardt G, Guggenheim S, Koval P V, Muller G, Neiva A M R, Radoslovich E W, Robert J L, Sassi F P, Takeda H, Weiss Z, Wones D R (1998) Nomenclature of the micas, The Canadian Mineralogist 36, 905-912","monoclinic|hexagonal","1060","K Mg Al Si O H","Acel"
"Aluminomagnesiohulsite","Mg_2_AlO_2_(BO_3_)","Mg_2_AlO_2_(BO_3_)","Mg Al O B","IMA2002-038","","4925","Russia","2002","Approved|Renamed","Hulsite","pinakiolite","Pertsev N N, Schreyer W, Armbruster T, Bernhardt H J, Medenbach O (2004) Alumino-magnesiohulsite, a new member of the hulsite group, in kotoite marble from east of Verkhoyansk, Sakha-Yakutia, Russia, European Journal of Mineralogy 16, 151-161

Name changed from alumino-magnesiohulsite:
Burke E A J (2008) Tidying up mineral names: an IMA-CNMNC scheme for suffixes, hyphens and diacritical marks, The Mineralogical Record 39, 131-135","monoclinic","2058","Mg Al O B","Amhul"
"Aluminosugilite","KNa_2_Al_2_Li_3_Si_12_O_30_","KNa_2_Al_2_Li_3_Si_12_O_30_","K Na Al Li Si O","IMA2018-142","","6879","Italy","2019","Approved","Milarite"," ","Nagashima M, Fukuda C, Matsumoto T, Imaoka T, Odicino G, Armellino G (2020) Aluminosugilite, KNa_2_Al_2_Li_3_Si_12_O_30_, an Al analogue of sugilite, from the Cerchiara mine, Liguria, Italy. European Journal of Mineralogy 32, 57-66","hexagonal","","K Na Al Li Si O","Asug"
"Alumoåkermanite","(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)","(Ca,Na)_2_(Al,Mg,Fe^2+^)(Si_2_O_7_)","Ca Na Al Mg Fe Si O","IMA2008-049","","5709","Tanzania","2008","Approved","Melilite"," ","Wiedenmann D, Zaitsev A N, Britvin S N, Krivovichev S V, Keller J (2009) Alumoåkermanite, (Ca,Na)<sub>2</sub>(Al,Mg,Fe<sup>2+</sup>)(Si<sub>2</sub>O<sub>7</sub>), a new mineral from the active carbonatite-nephelinite-phonolite volcano Oldoinyo Lengai, northern Tanzania, Mineralogical Magazine 73, 373-384","tetragonal","354","Ca Na Al Mg Fe^2+ Si O","Aåk"
"Amamoorite","CaMn^2+^_2_Mn^3+^(Si_2_O_7_)O(OH)","CaMn^2+^_2_Mn^3+^(Si_2_O_7_)O(OH)","Ca Mn Si O H","IMA2018-105","","6832","Australia","2018","Approved","Ilvaite"," ","Townend R, Grey I E, Mumme W G, Kampf A R, Roberts M P, Gable R W, Dale R (2019) Amamoorite, CaMn^2+^_2_Mn^3+^(Si_2_O_7_)O(OH), a new ilvaite-related mineral from the Mary Valley, southeastern Queensland. Australian Journal of Mineralogy 20, 7-14","monoclinic","5.3","Ca Mn^2+ Mn^3+ Si O H","Amo"
"Ambrinoite","[K,(N^3-^H_4_)]_2_(As^3+^,Sb^3+^)_6_(Sb^3+^,As^3+^)_2_S^2-^_13_·H_2_O","[K,(NH_4_)]_2_(As,Sb)_6_(Sb,As)_2_S_13_·H_2_O","K N H As Sb S O","IMA2009-071","","5801","Italy","2009","Approved","Not in a structural group"," ","Biagioni C, Bonaccorsi E, Pasero M, Moëlo Y, Ciriotti M E, Bersani D, Callegari A M, Boiocchi M (2011) Ambrinoite, (K,NH<sub>4</sub>)<sub>2</sub>(As,Sb)<sub>8</sub>S<sub>13</sub>·H<sub>2</sub>O, a new mineral from Upper Susa Valley, Piedmont, Italy: The first natural (K,NH4)-hydrated sulfosalt, American Mineralogist 96, 878-887","triclinic","","K N^3- H As^3+ Sb^3+ S^2- O","Amb"
"Ameghinite","NaB_3_O_3_(OH)_4_","NaB_3_O_3_(OH)_4_","Na B O H","IMA1966-034","R060643","867","Argentina","1966","Approved","Not in a structural group"," ","Aristarain L F, Hurlbut C S (1967) Ameghinite, Na<sub>2</sub>O·3B<sub>2</sub>O<sub>3</sub>·4H<sub>2</sub>O, a new borate from Argentina, American Mineralogist 52, 935-946","monoclinic","","Na B O H","Agh"
"Aminoffite","Ca_3_(BeOH)_2_Si_3_O_10_","Ca_3_(BeOH)_2_Si_3_O_10_","Ca Be O H Si","","R100055","870","Sweden","1937","Grandfathered|Approved","Not in a structural group"," ","Hurlbut C S (1937) Aminoffite, a new mineral from Långban, Geologiska Föreningens i Stockholm Förhandlingar 59, 290-292","tetragonal","1000","Ca Be O H Si","Amf"
"Ammonioborite","(N^3-^H_4_)_3_B_15_O_20_(OH)_8_·4H_2_O","(NH_4_)_3_B_15_O_20_(OH)_8_·4H_2_O","N H B O","","","872","Italy","1933","Grandfathered|Approved","Not in a structural group"," ","Schaller W T (1933) Ammonioborite, a new mineral, American Mineralogist 18, 480-492","monoclinic","0","N^3- H B O","Abo"
"Ammonioleucite","(N^3-^H_4_)AlSi_2_O_6_","(NH_4_)(AlSi_2_O_6_)","N H Al Si O","IMA1984-015","R060104","874","Japan","1984","Approved","Analcime","zeolite","Hori H, Nagashima K, Yamada M, Miyawaki R, Marubashi T (1986) Ammonioleucite, a new mineral from Tatarazawa, Fujioka, Japan, American Mineralogist 71, 1022-1027","tetragonal","","N^3- H Al Si O","Alct"
"Analcime","NaAlSi_2_O_6_·H_2_O","Na(AlSi_2_O_6_)·H_2_O","Na Al Si O H","","R040128 R050094 R060023 R120095","876","Italy","1797","Approved","Analcime","zeolite","Haüy R J (1797) Analcime, Journal des Mines 5, 278-279","tetragonal|cubic, orthorhombic, monoclinic, hexagonal","2680","Na Al Si O H","Anl"
"Anandite","BaFe^2+^_3_(Si_3_Fe^3+^)O_10_S^2-^(OH)","BaFe^2+^_3_(Si_3_Fe^3+^)O_10_S(OH)","Ba Fe Si O S H","IMA1966-005","","877","Sri Lanka","1966","Approved","Mica, Clay","mica-brittle micas","Pattiaratchi D B, Saari E, Sahama T G (1967) Anandite, a new barium iron silicate from Wilagedera, North Western Province, Ceylon, Mineralogical Magazine 36, 1-4","monoclinic|orthorhombic","542","Ba Fe^2+ Si Fe^3+ O S^2- H","Ana"
"Anapaite","Ca_2_Fe^2+^(PO_4_)_2_·4H_2_O","Ca_2_Fe^2+^(PO_4_)_2_·4H_2_O","Ca Fe P O H","","R050510 R141081","878","Russia","1902","Grandfathered|Approved","Not in a structural group"," ","Sachs A (1902) Über anapait, ein neues kalkeisenphosphat von Anapa am Schwarzen Meere, Sitzungsberichte der Königlich Preussischen Akademie der Wissenschaften 1902, 18-21","triclinic","390","Ca Fe^2+ P O H","Anp"
"Anatase","Ti^4+^O_2_","TiO_2_","Ti O","","R060277 R070582 R120013 R120064","879","France","1801","Approved","Not in a structural group"," ","Haüy R J (1801) Anatase, Traité de Minéralogie 3, 129-136","tetragonal","3074","Ti^4+ O","Ant"
"Andalusite","Al_2_SiO_5_","Al_2_SiO_5_","Al Si O","","R050258 R050449 R050561 R050626 R060197 R060212","882","Spain","1798","Grandfathered|Approved","Andalusite","andalusite","Delamétherie J C (1798) Sur une pierre de l'andalousie, Journal de Physique, de Chimie et d'Histoire Naturelle et des Arts 46, 386-387","orthorhombic","4000","Al Si O","And"
"Andorite IV","Ag^1+^Pb^2+^Sb^3+^_3_S^2-^_6_","AgPbSb_3_S_6_","Ag Pb Sb S","","","5368","Bolivia","1893","Grandfathered|Approved","Lillianite"," ","Brögger W C (1893) VIII. Sundtit, ein neues Mineral von Oruro in Bolivia, Zeitschrift für Kristallographie 21, 193-199

Name changed to indicate the andorite phase with multiple of 4 units along its c-axis:
Donnay J D H, Donnay G (1954) Syntaxic intergrowths in the andorite series, American Mineralogist 39, 161-171

Chemical formula changed from Ag_15_Pb_18_Sb_47_S_96_:
Nespolo M, Ozawa T, Kawasaki Y, Sugiyama K (2012) Structural relations and pseudosymmetries in the andorite homologous series, Journal of Mineralogical and Petrological Sciences 107, 226-243","monoclinic|orthorhombic","296","Ag^1+ Pb^2+ Sb^3+ S^2-","Ado IV"
"Andorite VI","Ag^1+^Pb^2+^Sb^3+^_3_S^2-^_6_","AgPbSb_3_S_6_","Ag Pb Sb S","","R060673 R070718 R100212","884","Romania","1892","Grandfathered|Approved","Lillianite"," ","Krenner J S (1892) Andorit, uj hazai ezüstércz, Matematikai és Természettudományi Értesitö 11, 119-122

This is the original andorite, also known as senandorite. Name changed to indicate the multiple of 6 units along its c-axis:
Donnay J D H, Donnay G (1954) Syntaxic intergrowths in the andorite series, American Mineralogist 39, 161-171","orthorhombic","164","Ag^1+ Pb^2+ Sb^3+ S^2-","Ado VI"
"Andradite","Ca_3_Fe^3+^_2_(SiO_4_)_3_","Ca_3_Fe^3+^_2_(SiO_4_)_3_","Ca Fe Si O","","R040001 R050256 R050311 R050377 R060358 R060350 R060326 R060423 R060449 R070722 R100049 R100138 R120004","885","Norway","1868","Grandfathered|Approved","Garnet","garnet","Dana J D, Brush G J (1868) E. Lime-Irongarnet; Andradite, in A System of Mineralogy, Fifth Edition, John Wiley and Sons (New York) 268-270","cubic|triclinic","4568.5","Ca Fe^3+ Si O","Adr"
"Andreadiniite","Cu^1+^Hg^2+^Ag^1+^_7_Pb^2+^_7_Sb^3+^_24_S^2-^_48_","CuHgAg_7_Pb_7_Sb_24_S_48_","Cu Hg Ag Pb Sb S","IMA2014-049","","6345","Italy","2014","Approved","Lillianite"," ","Biagioni C, Moëlo Y, Orlandi P, Paar W H (2018) Lead-antimony sulfosalts from Tuscany (Italy). XXIII. Andreadiniite, CuAg_7_HgPb_7_Sb_24_S_48_, a new oversubstituted (Cu,Hg)-rich member of the andorite homeotypic series from the Monte Arsiccio mine, Apuan Alps. European Journal of Mineralogy 30, 1021-1035","monoclinic","27","Cu^1+ Hg^2+ Ag^1+ Pb^2+ Sb^3+ S^2-","Adi"
"Anduoite","RuAs_2_","RuAs_2_","Ru As","","","888","China","1979","Approved"," ","Marcasite-Löllingite-Löllingite subgroup","Chromium Group and Electron Probe Group, Institute of Utilization, Chinese Academy of Geological Science; Platinum Group and Electron Probe Group, Institute of Geology and Mineral Resources, Chinese Academy of Geological Science; X-ray Laboratory, Wuhan Geologic College; and X-ray Laboratory, Institute of Geology, Academia Sinica (1979) Anduoite, a new ruthenium arsenide, Kexue Tongbao 15, 704-708","orthorhombic","2500","Ru As","Adu"
"Angarfite","NaFe^3+^_5_(PO_4_)_4_(OH)_4_·4H_2_O","NaFe^3+^_5_(PO_4_)_4_(OH)_4_·4H_2_O","Na Fe P O H","IMA2010-082","","5920","Morocco","2010","Approved","Not in a structural group"," ","Kampf A R, Mills S J, Housley R M, Favreau G, Boulliard J C, Bourgoin V (2012) Angarfite, NaFe<sup>3+</sup><sub>5</sub>(PO<sub>4</sub>)<sub>4</sub>(OH)<sub>4</sub>·4H<sub>2</sub>O, a new mineral species from the Angarf-Sud pegmatite, Morocco: description and crystal structure, The Canadian Mineralogist 50, 781-791","orthorhombic","2046","Na Fe^3+ P O H","Agf"
"Ángelaite","Cu^1+^_2_Ag^1+^Pb^2+^Bi^3+^S^2-^_4_","Cu_2_AgPbBiS_4_","Cu Ag Pb Bi S","IMA2003-064","","5262","Argentina","2003","Approved|Renamed","Kobellite"," ","Brodtkorb M K, Parr W (2004) Angelaíta en la paragénesis del distrito Los Manantiales, provincia del Chubut: una nueva especie mineral, Revista de la Asociación Geológica Argentina 59, 787-789

Spelling of the name is changed:
Williams P A, Hatert F, Pasero M, Mills S J (2010) IMA Commission on new minerals, nomenclature and classification (CNMNC) Newsletter 6. New minerals and nomenclature modifications approved in 2010, Mineralogical Magazine 74, 941-942","orthorhombic","2058","Cu^1+ Ag^1+ Pb^2+ Bi^3+ S^2-","Áge"
"Anhydrite","CaS^6+^O_4_","Ca(SO_4_)","Ca S O","","R040012 R040061 R061102","892","Austria","1794","Grandfathered|Approved","Not in a structural group"," ","Ludwig C F (1804) A. G. Werners Mineral - System, Erste Klasse Erdige Fossilien, VI. Kalk - Geschlecht, in Handbuch der Mineralogie nach A. G. Werner Volume 2, Siegfried Lebrecht Crusius (Leipzig) 209-212","orthorhombic","2816","Ca S^6+ O","Anh"
"Anhydrokainite","KMgS^6+^O_4_Cl","KMg(SO_4_)Cl","K Mg S O Cl","","","5371","Germany","1912","Questionable mineral species|Approved","Chlorothionite"," ","Jänecke E (1912) Über reziproke Salzpaare. II. Das Salzpaar K<sub>2</sub>Cl<sub>2</sub>-MgSO<sub>4</sub>, MgCl<sub>2</sub>-K<sub>2</sub>SO<sub>4</sub>, Zeitschrift für Physikalische Chemie 80, 1-12","hexagonal","393","K Mg S^6+ O Cl","Ahk"
"Anilite","Cu_7_S_4_","Cu_7_S_4_","Cu S","IMA1968-030","R060514 R060688","893","Japan","1968","Approved","Digenite"," ","Morimoto N, Koto K, Shimazaki Y (1969) Anilite, Cu<sub>7</sub>S<sub>4</sub>, a new mineral, American Mineralogist 54, 1256-1269","orthorhombic|unknown","2498","Cu S","Ani"
"Ankerite","CaFe^2+^(CO_3_)_2_","Ca(Fe^2+^,Mg)(CO_3_)_2_","Ca Fe Mg C O","","R050181 R050197","895","Austria","1825","Grandfathered|Approved","Dolomite","dolomite","Mineral is named:
Mohs F (1825) Characters of the genera and species of the orders of class II. I. Order. Haloide. V. Lime-haloide. 4. Paratomous. Ankerite, in Treatise on Mineralogy Vol I, translated by Haidinger, Archibald and Co. (Edinburgh) 411-411

Mineral is described:
Mohs F (1825) Paratomous lime-haloide, in Treatise on Mineralogy Vol II, translated by Haidinger, Archibald and Co. (Edinburgh) 100-101","hexagonal","4000","Ca Fe^2+ C O","Ank"
"Annite","KFe^2+^_3_AlSi_3_O_10_(OH)_2_","KFe^2+^_3_(AlSi_3_O_10_)(OH)_2_","K Fe Al Si O H","","R060204 R060211","897","USA","1868","Approved","Mica, Clay","mica-true micas","Dana J D, Brush G J (1868) 291. Annite, in A System of Mineralogy, Fifth Edition, John Wiley and Sons (New York) 308-308","monoclinic","2906","K Fe^2+ Al Si O H","Ann"
"Anorpiment","As^3+^_2_S^2-^_3_","As_2_S_3_","As S","IMA2011-014","R110016","5921","Peru","2011","Approved","Not in a structural group"," ","Kampf A R, Downs R T, Housley R M, Jenkins R A, Hyršl J (2011) Anorpiment, As<sub>2</sub>S<sub>3</sub>, the triclinic dimorph of orpiment, Mineralogical Magazine 75, 2857-2867","triclinic","7","As^3+ S^2-","Apm"
"Anorthite","CaAl_2_Si_2_O_8_","Ca(Al_2_Si_2_O_8_)","Ca Al Si O","","R040059 R050104 R060082 R060193 R060221 R060275 R070510 R070598 R100170 R130296 R190029","898","Italy","1823","Grandfathered|Approved","Feldspar","feldspar","Rose G (1823) Ueber den Feldspath, Albit, Labrador und Anorthit, Annalen der Physik und der Physikalischen Chemie 73, 173-208","triclinic|unknown","4700","Ca Al Si O","An"
"Ansermetite","Mn^2+^V^5+^_2_O_6_·4H_2_O","Mn^2+^V^5+^_2_O_6_·4H_2_O","Mn V O H","IMA2002-017","","4971","Switzerland","2002","Approved","Not in a structural group"," ","Brugger J, Berlepsch P, Meisser N, Armbruster T (2003) Ansermetite, MnV<sub>2</sub>O<sub>6</sub>·4H<sub>2</sub>O, a new mineral species with V<sup>5+</sup> in five-fold coordination from Val Ferrera, Eastern Swiss Alps, The Canadian Mineralogist 41, 1423-1431","monoclinic","100","Mn^2+ V^5+ O H","Anm"
"Antarcticite","CaCl_2_·6H_2_O","CaCl_2_·6H_2_O","Ca Cl H O","IMA1965-015","","900","Antarctica","1965","Approved","Not in a structural group"," ","Torii T, Ossaka J (1965) Antarcticite: A new mineral, calcium chloride hexahydrate, discovered in Antarctica, Science 149, 975-977","hexagonal","1565","Ca Cl H O","Atc"
"Anthoinite","AlW^6+^O_3_(OH)_3_","AlWO_3_(OH)_3_","Al W O H","","R070025","901","Democratic Republic of the Congo","1947","Grandfathered|Approved","Anthoinite"," ","Varlamoff N (1947) Anthoinite, nouveau tungstate hydraté d'alumine, Annales de la Société Géologique de Belgique 70, B153-B166","triclinic","95","Al W^6+ O H","Atn"
"Anthophyllite","[box]Mg_2_Mg_5_Si_8_O_22_(OH)_2_","[box]Mg_2_Mg_5_Si_8_O_22_(OH)_2_","Mg Si O H","","R070245","903","Norway","1801","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Schumacher C F (1801) Anthophyllit, in Versuch eines Verzeichnisses der in den Dänisch-Nordischen Staaten sich findenden einfachen Mineralien, Brummer (Kopenhagen) 96-96","orthorhombic","4000","Mg Si O H","Ath"
"Antimonselite","Sb^3+^_2_Se^2-^_3_","Sb_2_Se_3_","Sb Se","IMA1992-003","","906","China","1992","Approved","Stibnite","stibnite","Chen L, Zhang Q, Li D, Wang G (1993) Antimonselite - a new mineral, Acta Mineralogica Sinica 13, 7-11","orthorhombic","443","Sb^3+ Se^2-","Atm"
"Antimony","Sb","Sb","Sb","","R050654 R070318","907","Sweden","1748","Grandfathered|Approved","Arsenic","arsenic","Swab A (1748) Berattelse om en nativ regulus antimonii, eller spets glas-kung, Kong. Svenska Vetenskaps-Akademiens Handlingar 9, 99-106","hexagonal|cubic, tetragonal, trigonal","3640","Sb","Sb"
"Anyuiite","AuPb_2_","AuPb_2_","Au Pb","IMA1987-053","","909","Russia","1987","Approved","Khatyrkite"," ","Razin L V, Sidorenko G A (1989) Anyuiite AuPb<sub>2</sub> - A new intermetallic of gold and lead, Mineralogiceskij Zhurnal 11, 88-96","tetragonal","320","Au Pb","Any"
"Anzaite-(Ce)","Ce^3+^_4_Fe^2+^Ti^4+^_6_O_18_(OH)_2_","Ce_4_Fe^2+^Ti_6_O_18_(OH)_2_","Ce Fe Ti O H","IMA2013-004","","6167","Russia","2013","Approved","Not in a structural group"," ","Chakhmouradian A R, Cooper M A, Medici L, Abdu Y A, Shelukhina Y S (2015) Anzaite-(Ce), a new rare-earth mineral and structure type from the Afrikanda silicocarbonatite, Kola Peninsula, Russia. Mineralogical Magazine 79, 1231-1244","monoclinic","2060","Ce^3+ Fe^2+ Ti^4+ O H","Anz-Ce"
"Apachite","Cu^2+^_9_Si_10_O_29_·11H_2_O","Cu^2+^_9_Si_10_O_29_·11H_2_O","Cu Si O H","IMA1979-022","R060694","910","USA","1979","Approved","Not in a structural group"," ","Cesbron F P, Williams S A (1980) Apachite and gilalite, two new copper silicates from Christmas, Arizona, Mineralogical Magazine 43, 639-641","monoclinic","545","Cu^2+ Si O H","Apa"
"Aphthitalite","K_3_Na(S^6+^O_4_)_2_","K_3_Na(SO_4_)_2_","K Na S O","","R050651","911","Italy","1813","Grandfathered|Approved","Aphthitalite","aphthitalite","Called vesuvian salt:
Smithson J (1813) On a saline substance from Mount Vesuvius, Philosophical Transactions of the Royal Society of London 103, 256-262

Named aphthalose:
Beudant F S (1832) Aphthalose, tartre vitriolé, in Traité Élémentaire de Minéralogie, 2nd Edition, (Paris) 477-478

Renamed aphthitalite:
Shepard C U (1835) Aphthitalite, Treatise on Mineralogy: second part 1, Hezekiah Howe and Co. and Herrick and Noyes (New Haven, Connecticut, USA) 36-36","hexagonal","594.1","K Na S^6+ O","Att"
