"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Meixnerite","Mg_6_Al_2_(OH)_18_·4H_2_O","Mg_6_Al_2_(OH)_16_(OH)_2_·4H_2_O","Mg Al O H","IMA1974-003","","3078","Austria","1974","Approved","Hydrotalcite"," ","Koritnig S, Süsse P (1975) Meixnerit, Mg_6_Al_2_(OH)_18_·4H_2_O, ein neues magnesium-aluminium-hydroxid-mineral, Tschermaks Mineralogische und Petrographische Mitteilungen 22, 79-87","hexagonal","238","Mg Al O H","Mxn"
"Melanophlogite","C_2_H_17_O_5_·Si_46_O_92_","C_2_H_17_O_5_·Si_46_O_92_","C H O Si","IMA1962 s.p.","R060863 R110071","3079","Italy","1876","Approved|Redefined"," "," ","von Lasaulx A (1876) Melanophlogit, ein neues Mineral. Neues Jahrbuch für Mineralogie, Geologie und Palaeontologie 1876, 250-257

Redefined:
Skinner B J, Appleman D E (1963) Melanophlogite, a cubic polymorph of silica. American Mineralogist 48, 854-867","cubic|tetragonal","411","C H O Si","Mp"
"Mercury","Hg","Hg","Hg","","R070277","3098","unknown","0","Grandfathered|Approved"," "," ","Mineral name has been known since antiquity and predates any formal descriptive publication","","2900","Hg","Hg"
"Merlinoite","K_5_Ca_2_(Si_23_Al_9_)O_64_·24H_2_O","K_5_Ca_2_(Si_23_Al_9_)O_64_·24H_2_O","K Ca Si Al O H","IMA1976-046","R130095","3102","Italy","1976","Approved"," ","zeolite","Passaglia E, Pongiluppi D, Rinaldi R (1977) Merlinoite, a new mineral of the zeolite group, Neues Jahrbuch für Mineralogie, Monatshefte 1977, 355-364","orthorhombic","413.6","K Ca Si Al O H","Mrl"
"Mesolite","Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O","Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O","Na Ca Si Al O H","IMA1997 s.p.","R040139 R040140 R050013","3107","Iceland ?","1813","Approved","Natrolite","zeolite","Gehlen A F, Fuchs J N (1813) Ueber Werner's zeolith, Hauy's mesotype und stilbite, Journal für Chemie und Physik 8, 353-366","orthorhombic","2100","Na Ca Si Al O H","Mes"
"Metastibnite","Sb^3+^_2_S^2-^_3_","Sb_2_S_3_","Sb S","","R060755","3134","USA","1888","Grandfathered|Approved","Stibnite"," ","Hunt S (1888) The classification and nomenclature of metalline minerals. Proceedings of the American Philosophical Society 25, 170-180","amorphous","2000","Sb^3+ S^2-","Msbn"
"Miassite","Rh_17_S_15_","Rh_17_S_15_","Rh S","IMA1997-029","R070075","3154","Russia","1997","Approved"," "," ","Britvin S N, Rudashevsky N S, Bogdanova A N, Shcherbachev D K (2001) Miassite Rh_17_S_15_, a new mineral from a placier of Miass River, Urals, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 130(2), 41-45","cubic","2058","Rh S","Mia"
"Millerite","NiS","NiS","Ni S","","R060898 R070323 R080122","3164","Czech Republic","1845","Grandfathered|Approved","Millerite"," ","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese. IV. Eisenkies. Millerit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","hexagonal","4000","Ni S","Mlr"
"Molybdenite","Mo^4+^S^2-^_2_","MoS_2_","Mo S","","R050209 R060124","3192","unknown","1796","Grandfathered|Approved","Molybdenite","molybdenite","Kirwan R (1796) Chapter XIX. Molybdenite, in Elements of Mineralogy, Volume 2, P. Elmsly (London) 319-323","hexagonal","4567.61","Mo^4+ S^2-","Mol"
"Montmorillonite","(Na,Ca)_0.3_(Al,Mg)_2_Si_4_O_10_(OH)_2_·nH_2_O","(Na,Ca)_0.3_(Al,Mg)_2_Si_4_O_10_(OH)_2_·nH_2_O","Na Ca Al Mg Si O H","","R110052 R110053","3216","France","1847","Grandfathered|Approved","Clay, Smectite-vermiculite","smectite","Originally named montmorillonniste:
Mauduyt L (1847) Un mot sur un morceau de quartz d'une variété particulière, ainsi que sur une substance minérale trouvée dans le département de la Vienne, Bulletin de la Société Géologique de France 4, 168-170","monoclinic|unknown, triclinic","4567.61","Na Ca Al Mg Si O H","Mnt"
"Mooihoekite","Cu_9_Fe_9_S_16_","Cu_9_Fe_9_S_16_","Cu Fe S","IMA1971-019","","3220","South Africa","1971","Approved","Chalcopyrite"," ","Cabri L J, Hall S R (1972) Mooihoekite and haycockite, two new copper-iron sulfides, and their relationship to chalcopyrite and talnakhite, American Mineralogist 57, 689-708","tetragonal","2608.3","Cu Fe S","Mho"
"Mordenite","(Na_2_,Ca,K_2_)_4_(Al_8_Si_40_)O_96_·28H_2_O","(Na_2_,Ca,K_2_)_4_(Al_8_Si_40_)O_96_·28H_2_O","Na Ca K Al Si O H","IMA1997 s.p.","R061118 R070524","3226","Canada","1864","Approved","Mordenite","zeolite","How H (1864) On mordenite, a new mineral from the trap of Nova Scotia, Journal of the Chemical Society 17, 100-104","orthorhombic","541","Na Ca K Al Si O H","Mor"
"Mozgovaite","Pb^2+^Bi^3+^_4_S^2-^_7_","PbBi_4_S_7_","Pb Bi S","IMA1998-060","","3246","Italy","1998","Approved"," "," ","Vurro F, Garavelli A, Garbarino C, Moelo Y, Borodaev Y S (1999) Rare sulfosalts from Vulcano, Aeolian islands, Italy. II. Mozgovaite, PbBi_4_(S,Se)_7_, a new mineral species, The Canadian Mineralogist 37, 1499-1506

Chemical formula changed from PbBi_4_(S,Se)_7_:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 615-620","orthorhombic","","Pb^2+ Bi^3+ S^2-","Mzg"
"Muscovite","KAl_2_(Si_3_Al)O_10_(OH)_2_","KAl_2_(Si_3_Al)O_10_(OH)_2_","K Al Si O H","IMA1998 s.p.","R040104 R040108 R040124 R050080 R050188 R050198 R060182 R060266 R061120 R100147","3262","unknown","1850","Approved","Mica, Clay","mica-true micas","Previously known under related names like muscovy glass, but the current name was introduced in this publication:
Dana J D (1850) Mica Family: Muscovite, in A System of Mineralogy, Third Edition, George P Putnam (New York) 356-358","monoclinic|hexagonal, triclinic","4000","K Al Si O H","Ms"
"Muskoxite","Mg_7_Fe^3+^_4_(OH)_26_·H_2_O","Mg_7_Fe^3+^_4_(OH)_26_·H_2_O (?)","Mg Fe O H","IMA1967-043","","3264","Canada","1967","Questionable mineral species|Approved","Hydrotalcite"," ","Jambor J L (1969) Muckoxite, a new hydrous magnesium-ferric iron oxide from the Muskox Intrusion, Northwest Territories, Canada, American Mineralogist 54, 684-696","","1274","Mg Fe^3+ O H","Mkx"
"Nahcolite","NaHCO_3_","NaH(CO_3_)","Na H C O","","R070237","3279","Italy","1929","Grandfathered|Approved"," "," ","Bannister F A (1929) The so-called ‘thermokalite’ and the existence of sodium bicarbonate as a mineral, Mineralogical Magazine 22, 53-64","monoclinic","2647","Na H C O","Nah"
"Nakauriite","Cu^2+^_8_(S^6+^O_4_)_4_(CO_3_)(OH)_6_·48H_2_O","Cu_8_(SO_4_)_4_(CO_3_)(OH)_6_·48H_2_O","Cu S O C H","IMA1976-016","R060842 R060976","3281","Japan","1976","Approved"," "," ","Suzuki J, Ito M, Sugiura T (1976) A new copper sulfate-carbonate hydroxide hydrate mineral, (Mn,Ni,Cu)_8_(SO_4_)_4_(CO_3_)(OH)_6_·48H_2_O, from Nakauri, Aichi Prefecture, Japan, Journal of Mineralogy, Petrology and Economic Geology 71, 183-192","unknown|orthorhombic","2000","Cu^2+ S^6+ O C H","Nak"
"Natrolite","Na_2_(Si_3_Al_2_)O_10_·2H_2_O","Na_2_(Si_3_Al_2_)O_10_·2H_2_O","Na Si Al O H","IMA1997 s.p.","R040102 R040112 R040022 R050589 R060561 R120124","3307","Germany","1803","Approved","Natrolite","zeolite","Klaproth M H (1803) Chemische Untersuchung des Natroliths, Naturforschender Freunde zu Berlin, Neue Schriften 4, 243-248","orthorhombic|monoclinic","2680","Na Si Al O H","Ntr"
"Nesquehonite","MgCO_3_·3H_2_O","Mg(CO_3_)·3H_2_O","Mg C O H","","R050639 R070764","3333","USA","1890","Grandfathered|Approved"," "," ","Genth F A, Penfield S L (1890) On lansfordite, nesquehonite, a new mineral, and pseudomorphs of nesquehonite after lansfordite, The American Journal of Science 39, 121-137","monoclinic","2000","Mg C O H","Nes"
"Nickel","Ni","Ni","Ni","IMA1966-039","","3341","France (New Caledonia)","1966","Approved","Copper","lead","First confirmed natural occurence of native nickel:
Ramdohr P (1967) The wide-spread paragenesis of ore minerals originating during serpentinization (with some data on new and insufficiently described minerals), Geologiya Rudnykh Mestorozhdenii 2, 32-43","cubic|hexagonal","3640","Ni","Ni"
"Nickelbischofite","Ni^2+^Cl_2_·6H_2_O","NiCl_2_·6H_2_O","Ni Cl H O","IMA1978-056","","3347","Canada","1978","Approved"," "," ","Crook W W, Jambor J L (1979) Nickelbischofite, a new nickel chloride hydrate, The Canadian Mineralogist 17, 107-109","monoclinic","2710","Ni^2+ Cl H O","Nbsf"
"Nitratine","NaN^5+^O_3_","Na(NO_3_)","Na N O","IMA1980 s.p.","R050394 R050658","3372","Chile","1845","Approved","Calcite"," ","Haidinger W (1845) Erste Klasse: Akrogenide. IV. Ordnung. Salze. IV. Nitrumsalz. Nitratin., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 487-492","hexagonal","1455.11","Na N^5+ O","Ntt"
"Nontronite","Na_0.3_Fe^3+^_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O","Na_0.3_Fe^3+^_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O","Na Fe Si Al O H","","R070286","3379","France","1827","Approved","Clay, Smectite-vermiculite","smectite","Berthier P (1827) Nontronite, nouveau minéral découvert dans le département de la Dordogne, Annales de Chimie et de Physique 36, 22-27","monoclinic|triclinic, unknown","3411","Na Fe^3+ Si Al O H","Non"
"Nukundamite","Cu_3.4_Fe_0.6_S_4_","Cu_3.4_Fe_0.6_S_4_","Cu Fe S","IMA1978-037","","3396","Fiji","1978","Approved"," "," ","Rice C M, Atkin D, Bowles J F W, Criddle A J (1979) Nukundamite, a new mineral, and idaite, Mineralogical Magazine 43, 193-200","hexagonal","630","Cu Fe S","Nuk"
"Nullaginite","Ni^2+^_2_CO_3_(OH)_2_","Ni_2_(CO_3_)(OH)_2_","Ni C O H","IMA1978-011","","3397","Australia","1978","Approved","Malachite","rosasite","Nickel E H, Berry L G (1981) The new mineral nullaginite and additional data on the related minerals rosasite and glaukosphaerite, The Canadian Mineralogist 19, 315-324","monoclinic","2709","Ni^2+ C O H","Nlg"
"Nybøite","NaNa_2_(Mg_3_Al_2_)(Si_7_Al)O_22_(OH)_2_","NaNa_2_(Mg_3_Al_2_)(Si_7_Al)O_22_(OH)_2_","Na Mg Al Si O H","","","3398","Norway","1981","Approved|Redefined","Amphibole","amphibole-group 4 Na","Ungaretti L, Smith D C, Rossi G (1981) Crystal-chemistry by X-ray structure refinement and electron microprobe analysis of a series of sodic-calcic to alkali-amphiboles from the Nybö eclogite pod, Norway, Bulletin de Minéralogie 104, 400-412

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","1160","Na Mg Al Si O H","Nyb"
"Oberthürite","Rh_3_Ni_32_S_32_","Rh_3_Ni_32_S_32_","Rh Ni S","IMA2017-072","","6704","Canada","2017","Pending publication|Approved","Pentlandite"," ","McDonald, A.M., Kjarsgaard, I.M., Ross, K.C., Ames, D.E., Cabri, L.J. and Good, D. J. (2017) Oberthürite, IMA 2017-072. CNMNC Newsletter No. 40, December 2017, page 1579; Mineralogical Magazine, 81, 1577–1581","cubic","1109","Rh Ni S","Obt"
"Omphacite","(Ca,Na)(Mg,Fe^2+^,Al)Si_2_O_6_","(Ca,Na)(Mg,Fe,Al)Si_2_O_6_","Ca Na Mg Fe Al Si O","IMA1988 s.p.","R061129 R110038","3426","Germany","1815","Approved","Pyroxene","pyroxene","Hoffmann C A S, Breithaupt A (1815) Omphazit. Handbuch der Mineralogie 2, 302-302

Redefined to compositional interval 0.2-0.8 Na, Al > Fe^3+^:
Morimoto N (1988) Nomenclature of pyroxenes. Mineralogical Magazine 52, 535-550","monoclinic","2038","Ca Na Mg Fe^2+ Al Si O","Omp"
"Opal","SiO_2_·<i>n</i>H_2_O","SiO_2_·<i>n</i>H_2_O","Si O H","","R060652 R060653 R060651 R060650 R070627 RS727858 RS941917 R100149 R110107","3430","unknown","0","Grandfathered|Approved","Amorphous"," ","Mineral name has been known since antiquity and predates any formal descriptive publication.","hexagonal|tetragonal, amorphous","4000","Si O H","Opl"
"Orcelite","Ni_4.75_As_2_","Ni_5-x_As_2_ (x = 0.25)","Ni As","IMA1962 s.p.","","3431","France (New Caledonia)","1959","Approved"," "," ","Caillère S, Avias J, Falgueirettes J (1959) Découverte en Nouvelle-Calédonie d'une minéralisation arsenicale sous forme d'un nouvel arséniure de nickel Ni_2_As, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 249, 1771-1773

Chemical formula changed from Ni_5-x_As_2_ (x = 0.23) to Ni_5-x_As_2_ (x = 0.25):
Bindi L, Tredoux M, Zaccarini F, Miller D E, Garuti G (2014) Non-stoichiometric nickel arsenides in nature: The structure of orcelite,Ni_5-x_As_2_ (x = 0.25), from the Bon Accord oxide body, South Africa. Journal of Alloys and Compounds 601, 175-178","hexagonal","3640","Ni As","Orc"
"Orpiment","As^3+^_2_S^2-^_3_","As_2_S_3_","As S","","R060105 R060116","3442","unknown","0","Grandfathered|Approved","Orpiment"," ","Mineral name has been known since antiquity and predates any formal descriptive publication","monoclinic","2816","As^3+ S^2-","Orp"
"Orthoclase","KAlSi_3_O_8_","K(AlSi_3_O_8_)","K Al Si O","IMA1962 s.p.","R040055 R050185 R050367 R060077 R070001 R150014","3447","unknown","1823","Approved","Feldspar","feldspar","Breithaupt J F A (1823) Feldspath. Orthoklas, in Vollständige Charakteristik des Mineral-Systems., Arnoldischen Buchhandlung (Dresden) 271-275","monoclinic|triclinic","2816","K Al Si O","Or"
"Owensite","(Ba,Pb^2+^)_6_(Cu^1+^,Fe^2+^,Ni^2+^)_25_S^2-^_27_","(Ba,Pb)_6_(Cu^1+^,Fe,Ni)_25_S_27_","Ba Pb Cu Fe Ni S","IMA1993-061","","3471","Canada","1993","Approved","Djerfisherite","djerfisherite","Laflamme J H G, Roberts A C, Criddle A J, Cabri L J (1995) Owensite, (Ba,Pb)_6_(Cu,Fe,Ni)_25_S_27_, a new mineral species from the Wellgreen Cu-Ni-Pt-Pd Deposit, Yukon, The Canadian Mineralogist 33, 665-670","cubic","233","Ba Pb^2+ Cu^1+ Fe^2+ Ni^2+ S^2-","Owe"
"Palygorskite","(Mg,Al)_2_Si_4_O_10_(OH)·4H_2_O","(Mg,Al)_2_Si_4_O_10_(OH)·4H_2_O","Mg Al Si O H","","","3493","Russia","1862","Grandfathered|Approved","Palygorskite, Clay","palygorskite","von Ssaftschenkow T (1862) Paligorskit, Verhandlungen der Kalserllchen Gesellschaft für die Gesammte Mlneralogle zu St. Petersburg 1862, 102-104","monoclinic|orthorhombic","2038","Mg Al Si O H","Plg"
"Paraotwayite","Ni^2+^(OH)_2-x_(S^6+^O_4_,CO_3_)_0.5x_","Ni(OH)_2-x_(SO_4_,CO_3_)_0.5x_","Ni O H S C","IMA1984-045a","","3526","Australia","1984","Approved"," "," ","Nickel E H, Graham J (1987) Paraotwayite, a new nickel hydroxide mineral from Western Australia, The Canadian Mineralogist 25, 409-411","monoclinic","65","Ni^2+ O H S^6+ C","Potw"
"Pararealgar","AsS","As_4_S_4_","As S","IMA1980-034","R140447 R150123","3529","Canada","1980","Approved"," "," ","Roberts A C, Ansell H G, Bonardi M (1980) Pararealgar, a new polymorph of AsS, from British Columbia, The Canadian Mineralogist 18, 525-527","monoclinic","2816","As S","Prlg"
"Pargasite","NaCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","NaCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","Na Ca Mg Al Si O H","IMA2012 s.p.","R050321 R060072 R060632 R130006","3542","Finland","1815","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Pansner J H L (1815) Korrespondenz, über den sogenannten pargasit, Taschenbuch für die gesammte Mineralogie mit Hinsicht auf die neuesten Entdeckungen 9, 301-308

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","2906","Na Ca Mg Al Si O H","Prg"
"Parthéite","Ca_2_(Si_4_Al_4_)O_15_(OH)_2_·4H_2_O","Ca_2_(Si_4_Al_4_)O_15_(OH)_2_·4H_2_O","Ca Si Al O H","IMA1978-026","R130077","3548","Turkey","1978","Approved"," ","zeolite","Sarp H, Deferne J, Bizouard H, Liebach B W (1979) La parthéite, CaAl_2_Si_2_O_8_·2H_2_O, un nouveau silicate naturel d'aluminium et de calcium, Schweizerische Mineralogische und Petrographische Mitteilungen 59, 5-13","monoclinic","","Ca Si Al O H","Pth"
"Pectolite","NaCa_2_Si_3_O_8_(OH)","NaCa_2_Si_3_O_8_(OH)","Na Ca Si O H","","R050396 R060101 R070607 R120024","3562","Italy","1828","Grandfathered|Approved","Pectolite","wollastonite","von Kobell F (1828) Ueber den Pektolith, Archiv für die Gesammte Naturlehre 13, 385-393","triclinic","2500","Na Ca Si O H","Pct"
"Pentagonite","CaV^4+^OSi_4_O_10_·4H_2_O","CaV^4+^OSi_4_O_10_·4H_2_O","Ca V O Si H","IMA1971-039","R120136","3573","USA","1971","Approved"," "," ","Staples L W, Evans H T, Lindsay J R (1973) Cavansite and pentagonite, new dimorphous calcium vanadium silicate minerals from Oregon, American Mineralogist 58, 405-411","orthorhombic","","Ca V^4+ O Si H","Ptg"
"Pentlandite","(Ni,Fe)_9_S_8_","(Ni,Fe)_9_S_8_","Ni Fe S","","R060144","3576","United Kingdom","1856","Grandfathered|Approved","Pentlandite","pentlandite","Dufrénoy A (1856) Pentlandite, in Traité de Minéralogie, Volume 2, Victor Dalmont (Paris) 549-553","cubic","4700","Ni Fe S","Pn"
"Permingeatite","Cu_3_SbSe^2-^_4_","Cu_3_SbSe_4_","Cu Sb Se","IMA1971-003","","3586","Czech Republic","1971","Approved","Sphalerite, Stannite","stannite","Johan Z, Picot P, Pierrot R, Kvacek M (1971) La permingeatite Cu<sub>3</sub>SbSe<sub>4</sub>, un nouveau minéral du groupe de la luzonite, Bulletin de la Société Française de Minéralogie et de Cristallographie 94, 162-165","tetragonal","443","Cu Sb Se^2-","Pmg"
"Phillipsite-Ca","Ca_3_(Si_10_Al_6_)O_32_·12H_2_O","Ca_3_(Si_10_Al_6_)O_32_·12H_2_O","Ca Si Al O H","IMA1997 s.p.","R050078 R060161","3611","USA","1997","Approved","Harmotome","zeolite-phillipsite series","Mineral is described but not named:
Iijima A, Harada K (1969) Authigenic zeolites in zeolitic palagonite tuffs on Oahu, Hawaii. American Mineralogist 54, 182-197

Name given to the Ca-dominant species originally found at Lower Salt Lake Tuff, Oahu, Hawaii:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","monoclinic|orthorhombic","413.6","Ca Si Al O H","Php-Ca"
"Phillipsite-K","K_6_(Si_10_Al_6_)O_32_·12H_2_O","K_6_(Si_10_Al_6_)O_32_·12H_2_O","K Si Al O H","IMA1997 s.p.","R140774 R141095","3612","Italy","1997","Approved","Harmotome","zeolite-phillipsite series","Hintze C (1897) 18. Phillipsit. Handbuch der Mineralogie 2, 1799-1812

Name given to the K-dominant species originally found at Capo di Bove, Rome, Italy:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","monoclinic|orthorhombic","1795","K Si Al O H","Php-K"
"Phillipsite-Na","Na_6_(Si_10_Al_6_)O_32_·12H_2_O","Na_6_(Si_10_Al_6_)O_32_·12H_2_O","Na Si Al O H","IMA1997 s.p.","R061094 R070271","3613","Italy","1825","Approved","Harmotome","zeolite-phillipsite series","Levy A (1825) Descriptions of two new minerals, The Annals of Philosophy 10, 361-363

Name changed from phillipsite to the Na-dominant species originally found at Aci Castello, Sicily, Italy:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","orthorhombic","359","Na Si Al O H","Php-Na"
"Pirquitasite","Ag^1+^_2_Zn^2+^Sn^4+^S^2-^_4_","Ag_2_ZnSnS_4_","Ag Zn Sn S","IMA1980-091","R061016","3648","Argentina","1980","Approved","Sphalerite, Stannite","stannite","Johan Z, Picot P (1982) La pirquitasite, Ag<sub>2</sub>ZnSnS<sub>4</sub>, un nouveau membre du groupe de la stannite, Bulletin de Minéralogie 105, 229-235","tetragonal","24.5","Ag^1+ Zn^2+ Sn^4+ S^2-","Pi"
"Polhemusite","(Zn^2+^,Hg^2+^)S^2-^","(Zn,Hg)S","Zn Hg S","IMA1972-017","","3673","USA","1972","Approved","Sphalerite"," ","Leonard B F, Desborough G A (1978) Polhemusite, a new Hg-Zn sulfide from Idaho, American Mineralogist 63, 1153-1161","cubic|tetragonal","48","Zn^2+ Hg^2+ S^2-","Phe"
"Polydymite","Ni^2+^Ni^3+^_2_S^2-^_4_","Ni^2+^Ni^3+^_2_S_4_","Ni S","","R050609 R070377","3680","Germany","1876","Grandfathered|Approved","Spinel","linnaeite","Laspeyres H (1876) Chemische Untersuchungen von Nickelerzen; 1. Polydymit, ein neues Nickelerz, Journal für Praktische Chemie 122, 397-413","cubic","4000","Ni^2+ Ni^3+ S^2-","Pld"
"Potassic-arfvedsonite","KNa_2_Fe^2+^_4_Fe^3+^Si_8_O_22_(OH)_2_","KNa_2_(Fe^2+^_4_Fe^3+^)Si_8_O_22_(OH)_2_","K Na Fe Si O H","IMA2003-043, IMA2012 s.p.","R050516","5247","Denmark (Greenland) / Russia","2003","Approved|Redefined","Amphibole","amphibole-group 4 Na","Pekov I V, Chukanov N V, Lebedeva Y S, Pushcharovsky D Y, Ferraris G, Gula A, Zadov A E, Novakova A A, Petersen O V (2004) Potassicarfvedsonite, KNa_2_Fe^2+^_4_Fe^3+^Si_8_O_22_(OH)_2_, a K-dominant amphibole of the arfvedsonite series from agpaitic pegmatites - Mineral data, structure refinement and disorder in the A site, Neues Jahrbuch für Mineralogie, Monatshefte 2004, 555-574

Name changed from potassicarfvedsonite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048
","monoclinic","2072","K Na Fe^2+ Fe^3+ Si O H","Parf"
"Potassic-chloro-hastingsite","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_Cl_2_","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_Cl_2_","K Ca Fe Si Al O Cl","IMA2005-007, IMA2012 s.p.","","5214","Azerbaijan","2005","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Pekov I V, Chukanov N V, Nefedova M E, Pushcharovsky D Y, Rastsvetaeva R K (2005) Chloro-potassichastingsite (K,Na)Ca<sub>2</sub>(Fe<sup>2+</sup>,Mg)<sub>4</sub>Fe<sup>3+</sup>[Si<sub>6</sub>Al<sub>2</sub>O<sub>22</sub>](Cl,OH)<sub>2</sub>: revalidation and the new name of dashkesanite, Proceedings of the Russian Mineralogical Society 134, 31-35

Name changed from chloro-potassichastingsite to potassic-chloro-hastingsite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","2060","K Ca Fe^2+ Fe^3+ Si Al O Cl","Pchst"
"Potassic-hastingsite","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","K Ca Fe Si Al O H","IMA2018-160","","6885","China","2019","Approved","Amphibole"," ","Ren G, Li G, Shi J, Gu X, Fan G, Yu A, Liu Q, Shen G (2020) Potassic-hastingsite, KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_, from the Keshiketeng Banner, Inner Mongolia, China: description of the neotype and its implication. Mineralogy and Petrology 114, 403-412","monoclinic","","K Ca Fe^2+ Fe^3+ Si Al O H","Phst"
"Potassic-magnesio-arfvedsonite","KNa_2_Mg_4_Fe^3+^Si_8_O_22_(OH)_2_","KNa_2_(Mg_4_Fe^3+^)Si_8_O_22_(OH)_2_","K Na Mg Fe Si O H","IMA2016-083","","6609","Bulgaria","2017","Approved","Amphibole-amphiboles sodic"," ","Dyulgerov M, Oberti R, Platevoet B, Kadiyski M, Rusanov V (2019) Potassic-magnesio-arfvedsonite, KNa_2_(MgFe^2+^Fe^3+^)_5_Si_8_O_22_(OH)_2_: mineral description and crystal chemistry. Mineralogical Magazine 83, 465-472","monoclinic","2570","K Na Mg Fe^3+ Si O H","Pmarf"
